file_name,relative_path,size_bytes,sha256
Method 17_Position 10_00040 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00040 LC.hys,81587,72be80822bb55eec2b03baaac5d325aad5889346a4570078ff226ae905a25b55
Method 17_Position 10_00041 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00041 LC.hys,81587,94d24918b7c31dab10dfc2b7ea8869d572cecf6a78c439f20e3e8dc8e82d8393
Method 17_Position 10_00042 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00042 LC.hys,81587,b9fe82011ae1f0e55bda622a60018b21e180e7e639b99462bbdbb36a5dbb5ce9
Method 17_Position 10_00043 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00043 LC.hys,81587,20556adadc61503a7ab9293d21b9fe227616fa2eb7b26c6e5db98b60d7225b0f
Method 17_Position 10_00044 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00044 LC.hys,81587,0fe07895877ecbb49b4f85b404b0169c441311df60e14297e265edee5816d52e
Method 17_Position 10_00045 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00045 LC.hys,81587,8ee475614ea8057746a6b683af57fde31aebcd5525ac7f29c255a599a90e86f6
Method 17_Position 10_00046 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00046 LC.hys,81587,552f9e85a525e9b46e2d2c089f9b286e48bcdce4a1eb6ce4cc44227f3e061dc4
Method 17_Position 10_00047 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00047 LC.hys,81587,bcda6954af3cdd454a4ff3e244422bddd936ce6929468a7e52c86f9eccf26232
Method 17_Position 10_00048 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00048 LC.hys,81587,b328f82a7a06241da2c24ff0acf06914c3231e0f22020531b7ddb34db78b8c21
Method 17_Position 10_00049 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00049 LC.hys,81587,cc1f0083b8ac566c673cfd0ad44f650496928e30d17c7eacdd04fa99881a26e0
Method 17_Position 10_00050 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00050 LC.hys,81587,39da0c3b295d1f9e1b762df9ffba832e089a5653d87364e32bfd0fd680dc13c9
Method 17_Position 10_00051 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00051 LC.hys,81587,fbd8051bc6be3353e8afe3d4615382b6624d1e3ed6c5365332f6b9bc415eab59
Method 17_Position 10_00052 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00052 LC.hys,81587,99da2dee1d13d94562139b07fe8f730fbe846190ef0f2e1043c1e2014df0bbea
Method 17_Position 10_00053 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00053 LC.hys,81587,5ec70e7e922477a1fac1fcff6a5522e2da1490e2e35dc438ee1fb73ed435391f
Method 17_Position 10_00054 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00054 LC.hys,81587,79a25be2411587626249e569ee1e3d47599273bda4f683b3d15b69e03e31ff0f
Method 17_Position 10_00055 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00055 LC.hys,81587,77f9b5933d532ef0d12ba39295b64b0e5a355cca98238641b8a61b57ec3c69d6
Method 17_Position 10_00056 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00056 LC.hys,81587,81ae46793023534c309471f536142277d560672bf857c6bc137a74f3fe3b728b
Method 17_Position 10_00057 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00057 LC.hys,81587,740353f1b324d941ba0892e0f11c34080217bc296ada5562db76c49e73fee944
Method 17_Position 10_00058 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00058 LC.hys,81587,87597b71efbfc6503a92f8259facbfaeb541e3c8faa54cc7e28ffe5a6db8fdce
Method 17_Position 10_00059 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00059 LC.hys,81587,6df385f0a49ccf565098f4487acfcaf8ba9546ddaec7fe9239400b50ecc2f131
Method 17_Position 10_00060 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00060 LC.hys,81587,7c6fc8cbec6ce4a664b55ceb96687ca84dff755c50ce7331d4a2d49c0f831b46
Method 17_Position 10_00061 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00061 LC.hys,81587,7c032e3c0b457d210c4b5dd1dc232fc5816f51368cd7d6bfb4fa9bd4010e5485
Method 17_Position 10_00062 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00062 LC.hys,81587,7e148c58d1c20625d96dbb988fff8c3288c6b87838e3479cef20aa9d8ca3892c
Method 17_Position 10_00063 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00063 LC.hys,81587,bc7e6625b7a3ec8235629674b1b292f9aca71cbb6d9b4bacaaac935e3acca1b5
Method 17_Position 10_00064 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00064 LC.hys,81587,b390be7f2e617f4952ad1fde0ab19205bff1b1d9afbeedc853c19033659a0675
Method 17_Position 10_00065 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00065 LC.hys,81587,ef3b9b77ee881a868140266b5c01836e68796ce9d0229aa0f74d7fe46394fb88
Method 17_Position 10_00066 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00066 LC.hys,81587,6f0c1a60fe5c3450c5efdf8150b57ef27937a6bcc1d47cf3311b65f709ce1c1e
Method 17_Position 10_00067 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00067 LC.hys,81587,aade3d4408c79466ccce6a273d50d9eae9dff7f0b5f09cfc08d003fff4561ae7
Method 17_Position 10_00068 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00068 LC.hys,81587,81d3373aa51953976d86bbf7ad71baa96c3d8f4d1f9d0b1e0661f2f3071f3937
Method 17_Position 10_00069 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00069 LC.hys,81587,ead0985da617b3f7fcfac336909db458487399fcd22cf6ff0132fbfbc86dde8c
Method 17_Position 10_00070 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00070 LC.hys,81587,39be1c186c8ec03c1f28ad1de4a62f9f7dc97c77fa7fb8010ff1e6bf94e283e1
Method 17_Position 10_00071 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00071 LC.hys,81587,8b6a338158b52f8fb59f1ca9901ca640db76cbd108eb6b9fd4e1ed869cc95a4f
Method 17_Position 10_00072 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00072 LC.hys,81587,e6312c0d7dc7d61398d19a4c8c346d37cfff50a72f62dc5b05970f13bf583a08
Method 17_Position 10_00073 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00073 LC.hys,81587,647d9dbaf6fae9088da87371bc946c97a5f09de768a894a699dbd9c23b002d1e
Method 17_Position 10_00074 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00074 LC.hys,81587,86d74ac158e2737be0e492db2a6c12bf58a9477f6d9ae708635e5268d009e594
Method 17_Position 10_00075 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00075 LC.hys,81587,e2e7502ef6d1f5390cf4a8562fdb69bd5e55b9fc428646cfb8a3c827fe9b4f98
Method 17_Position 10_00076 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00076 LC.hys,81587,324ea7fe9bb8fd47b68a8b0beb3e1ffeeb64ae6d3628e3856493b0687a88b087
Method 17_Position 10_00077 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00077 LC.hys,81587,e9a2dfbb9123fa60150b14a67474c9ff3262542fdd6e7454f30c0eb0df50815c
Method 17_Position 10_00078 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00078 LC.hys,81587,1faee77d6bdef9211cf957ee4bb111f5b0a4ed67efc268946b353c3868514fc2
Method 17_Position 10_00079 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00079 LC.hys,81587,f1cfeb7114bbe3e5357d46d38107d650bbc3fa655e12970c75358eb6d00689dd
Method 17_Position 10_00080 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00080 LC.hys,81587,28ba9c711c5b4e2e3778bbfc2653eaf658983f01aee173dbf22f8729caff0072
Method 17_Position 10_00081 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00081 LC.hys,81587,af7761876dc68b2d407107aec62d9f5aefe9b8f005b5fa7fb2f8cfe434fd4803
Method 17_Position 10_00082 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00082 LC.hys,81587,df7a0935bb2ac1899727ab09d328b420cb96e7d37c4f64988293f24b652f9704
Method 17_Position 10_00083 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00083 LC.hys,81587,49b3b8b45422b5a24894f5e67c8860112c7bc30c34014a427859b60c07d2431a
Method 17_Position 10_00084 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00084 LC.hys,81587,be6dba1a18c07d4f4403372bb0d8537bda24d9359ed5524fc0aee35c044c5283
Method 17_Position 10_00085 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00085 LC.hys,81587,233b97b92e866a29d0ab3eec7b386b6376d6ac0ad75b12395e9ce7542ddb66b5
Method 17_Position 10_00086 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00086 LC.hys,81587,2936ab42d5212fae05393fdd44f2b5f9feb64b743dc124282215f4de3bb50733
Method 17_Position 10_00087 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00087 LC.hys,81587,9baf37ea94023a4347654d8e34de58958c7178a4fd3bc43060c8a89db62be37f
Method 17_Position 10_00088 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00088 LC.hys,81587,b8e6365ef2101bda415482b5a3125bfaf6e1c7f075c39ea5967a2d0b6bad4c0d
Method 17_Position 10_00089 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00089 LC.hys,81587,4d0549398da6875037d3ce68fc73a0bc563a27d01e055e824ae6b7eaf3a92312
Method 17_Position 10_00090 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00090 LC.hys,81587,b4309373abd878160620b9996695e53f47f09438424933a81ac90b6a1be0184b
Method 17_Position 10_00091 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00091 LC.hys,81587,26871f2596df1a917007981eb39bde7630e3dd106396197f66f15303b82cb144
Method 17_Position 10_00092 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00092 LC.hys,81587,822b7ee9757a1422a003c46c1535b820447228f52a8e84b5bfc1a88b1f188805
Method 17_Position 10_00093 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00093 LC.hys,81587,5de0e103db42abe2fe19e41f1b6a1245d86c71be782de29f524aa49f249b5ee2
Method 17_Position 10_00094 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00094 LC.hys,81587,7e4156793c2be3ed46154fce8426360f1bd37b42d3e40b0fd749aef4ce38a6a5
Method 17_Position 10_00095 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00095 LC.hys,81587,c578abccb41fc365c196c775815552e03b6dc874ff097113251bca3edf10fcdc
Method 17_Position 10_00096 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00096 LC.hys,81587,6325004cd8a16e180872517045f29509097c58f3490f8a717f6dde63609eef77
Method 17_Position 10_00097 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00097 LC.hys,81587,c1dba968fd2fe6b0784dd073689a93648442153beee9b818c978c2d2bbdd5b3d
Method 17_Position 10_00098 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00098 LC.hys,81587,664f2fc65731885d46783046793057a382c0b41e0cefa65259a04254dbca2b3c
Method 17_Position 10_00099 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00099 LC.hys,81587,ef78ebcbf7aefa62ca5123f96730319a3528eb99fcfd9ced197095a675b1d6c9
Method 17_Position 10_00100 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00100 LC.hys,81587,e78e1baae761f7dae41882fbf083320d11b6b96523903d866238a92668cb360d
Method 17_Position 10_00101 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00101 LC.hys,81587,691259e0a14dc0ed7dd1959e44e1ecf980a13f8f184db2b6f5fec662a00789b2
Method 17_Position 10_00102 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00102 LC.hys,81587,d840c845f51db72807856d2e4405b1a71c7cb642ddfb0f2d54a8a90562c1aae8
Method 17_Position 10_00103 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00103 LC.hys,81587,e2eb4abd7996ea97f1aa88b3a092dbb37a4fc07bfb113c329544425c69e84d46
Method 17_Position 10_00104 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00104 LC.hys,81587,1959d3f086c516eb9c3824f73ce978c75e4badf1342713aef96f9fea25890034
Method 17_Position 10_00105 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00105 LC.hys,81587,8152f2eab4c5874d60b30eaa10b35efac14c3edccb6004283acbb416a824b697
Method 17_Position 10_00106 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00106 LC.hys,81587,a4c0abe208474526fdf51db373af0c0917f70100e34a96d04902d005cf096a68
Method 17_Position 10_00107 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00107 LC.hys,81587,ee9d74124a9744ae08874fb113437cb72ea98683092cea098e91ecec0b190390
Method 17_Position 10_00108 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00108 LC.hys,81587,b01a44c0f0b6ea18a90946719bf2af891e6a7a0e2ac37d9ac2024c8cf005f35f
Method 17_Position 10_00109 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00109 LC.hys,81587,4a22dd2ddc868eedd4eafa3e173a2ebf3250a8fc58d1259683f763b1e13de84f
Method 17_Position 10_00110 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00110 LC.hys,81587,ff220570711563a7dfec11e107373a62828a02a43090f64cdc29aa09fa9d397e
Method 17_Position 10_00111 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00111 LC.hys,81587,fe43f1893c7d3efb7eab92c9b13acedbbccd1a719f42d634339d9730eaabb49f
Method 17_Position 10_00112 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00112 LC.hys,81587,56fc55eadd0055cfd8a88c7ccbca5623d866de0ab8f2ae4fbd6a832b7140862b
Method 17_Position 10_00113 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00113 LC.hys,81587,74571ffc64be21c6929e496bee20838920d76ba6d1a3b6679092d29f40bb0dc9
Method 17_Position 10_00114 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00114 LC.hys,81587,3759fa2be31abf29666f3561810528ccb46dba44051b185a2b7d6db6c76fb4c3
Method 17_Position 10_00115 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00115 LC.hys,81587,34959deb09102f513a01b2d51af17df507bfbae519b64933adf2f8a411785370
Method 17_Position 10_00116 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00116 LC.hys,81587,51e00b131dc56f0b903e31bd3d88131074e24cbfd92ae61c8d5ae2aa511cf7d6
Method 17_Position 10_00117 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00117 LC.hys,81587,bc3f1ea579d890ef17398ee57b58513ae22ac246f5abb57aaaad0271c0267032
Method 17_Position 10_00118 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00118 LC.hys,81587,bbe198fd683024b332237dc929150fa00c0def436ad6602541b0a761a9278d4b
Method 17_Position 10_00119 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00119 LC.hys,81587,7a79e403aa8a044bb9b11c64776f435dcc90ee6bd56d264cefdbd03035cea5ca
Method 17_Position 10_00120 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00120 LC.hys,81587,9fb1866e8f077c0d2cf58591a667de06556f5066529dabab101dae58755b9be7
Method 17_Position 10_00121 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00121 LC.hys,81587,20e7b755501ff87773a01218a6418bcad897efff87b06118d4b0f0b9ddb5ab69
Method 17_Position 10_00122 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00122 LC.hys,81587,7b27e42ef05849a9147f965f4138b9df35846251e92e075cb1a52d315deaaa1b
Method 17_Position 10_00123 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00123 LC.hys,81587,8dfeb245c01e2976dc42a12e325a3c409aeab37902298c817b7dbe9dbb717001
Method 17_Position 10_00124 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00124 LC.hys,81587,0ff75c7aa043377773bb0fe8de453b26203861a6f6d12f7a72149b398a219a45
Method 17_Position 10_00125 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00125 LC.hys,81587,2d15e5b0f30aec83338f39832c0b56fa25198dcd41ae4c5a7fafd063336b9ed5
Method 17_Position 10_00126 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00126 LC.hys,81587,b00e0cbd2588dc8df59ab31d34ef3e1275ab93c917f7942943164239cd380c7e
Method 17_Position 10_00127 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00127 LC.hys,81587,5d964f1ee443e7db674db5874dbb049dbf76f355208bdc3d06b2223dad02a272
Method 17_Position 10_00128 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00128 LC.hys,81587,adcdd38259568ad2018206db2c204970f1d61f7feb38c839647598705446affe
Method 17_Position 10_00129 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00129 LC.hys,81587,4c017561db77a8d6705d4d74d6359d118f42ea2b1beb5d54f1628084186eeb55
Method 17_Position 10_00130 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00130 LC.hys,81587,1299df368cdb2f39519d4300d4f914641b34196aa66b6676ec83f08fa7cc9fae
Method 17_Position 10_00131 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00131 LC.hys,81587,62c7ae61ffa6770085214604b692cd8e7d8ab4b0748e1e2c0ecad0db8e426bb5
Method 17_Position 10_00132 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00132 LC.hys,81587,78fd154d0e616e8e20a00736b8a630c774d560dd00ba474301f9c83c05f61453
Method 17_Position 10_00133 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00133 LC.hys,81587,63c180efc8ec02b87d99b4ab35a9cf2c8b88a72eacb9c43218cddbfc57637c2d
Method 17_Position 10_00134 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00134 LC.hys,81587,c2b6137c4d21e428c0cc0ef90d776a165df802b9d066f662a1a3a833a2e764fa
Method 17_Position 10_00135 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00135 LC.hys,81587,565b5d2f2e4662ef8d7fde055ecec311d6835fd3f111b82c41c46c9db2b51b65
Method 17_Position 10_00136 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00136 LC.hys,81587,3488617bb5bb1de7dfe7b060f5e6c8916e13cf435018461ac722c57cd2199548
Method 17_Position 10_00137 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00137 LC.hys,81587,ba6029480837d3ca16297278b11d24e092f4381631c2c71b5fc86f97e3b6817f
Method 17_Position 10_00138 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00138 LC.hys,81587,9c70792b71861290a6f3b12b8a96564d85b1156f01e0a5f82e5e556aa709007d
Method 17_Position 10_00139 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00139 LC.hys,81587,92ff4e67a45db016bb16ca902c656bcca9eca7ca09ae20699e6bd49407bf8ef2
Method 17_Position 10_00140 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00140 LC.hys,81587,f7a1039c6d894143f8123d0d3649813c28c65a444f64fbfdcff2fb8ba02379e0
Method 17_Position 10_00141 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00141 LC.hys,81587,dae1d8d6e05fc7cf310071ed3e2d5e73596fa5241eeaf5e7661e55f82e1155fa
Method 17_Position 10_00142 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00142 LC.hys,81587,a4f49934ae7930c845519f2e0358b3876ff481fef8ec0c6ed26c28db24795083
Method 17_Position 10_00143 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00143 LC.hys,81587,2f4d6214df8424e3d7a96e4321aa00b586f024b7f053966eb982cc530cba7ac0
Method 17_Position 10_00144 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00144 LC.hys,81587,b9067844c7a90c99673d23d1c5a5e11402da4f49fe993d8e4f1e5f800dd4a2f7
Method 17_Position 10_00145 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00145 LC.hys,81587,d676f21a923c7c559d0850780ac305598237d1522af5e3766f4cc789247f72b2
Method 17_Position 10_00146 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00146 LC.hys,81587,d362276fc132dc8fa4a9e900adca2f35a96d08b0444e3d345814909cc1129c41
Method 17_Position 10_00147 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00147 LC.hys,81587,daca59428a768b204ea125d20d103198b37c4a2772a0a5ce8b57f92735f3c39d
Method 17_Position 10_00148 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00148 LC.hys,81587,ed75a74d9a86d4d04eee00f5fd48e1463c9a650ae02f4ed6036b759eedc0edf5
Method 17_Position 10_00149 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00149 LC.hys,81587,8d0f17b5956dcff63236b5b18696f7d3c0e74dbd537754f2d25c8a48967625d1
Method 17_Position 10_00150 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00150 LC.hys,81587,20db2c63624f9da3f1ab5e27a2f87a17e289adf5dda5acb1ee63ac7e4d718c63
Method 17_Position 10_00151 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00151 LC.hys,81587,d613844a997d18e8a3b9e607ede1472016fdb20d99594b2771dd663d2958f2bd
Method 17_Position 10_00152 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00152 LC.hys,81587,266b8b5c4c75457ee276409c487669b85215b803324ee17971d97ee1bc2ef0a8
Method 17_Position 10_00153 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00153 LC.hys,81587,1f823221464294cf5305937f1cd27cd98c4a30ef2f00228e2738a2b73a71b0b2
Method 17_Position 10_00154 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00154 LC.hys,81587,936375842e8fa78f3d98a9352d85ea0d7bb25b44e0af5acdbf0224fdf7828f37
Method 17_Position 10_00155 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00155 LC.hys,81587,37123833011a8d751614a9733e6a534240eb9822ccc66d3b045b3d26ee642cfa
Method 17_Position 10_00156 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00156 LC.hys,81587,64df7062f23744f7fd8bc4e39e64133d18e71606f4358ae1c18a432759dc29fa
Method 17_Position 10_00157 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00157 LC.hys,81587,82b2818645abf114e5279358a2cdcb092c5afbe6dc67ab46890abef4ae91dcb5
Method 17_Position 10_00158 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00158 LC.hys,81587,f8ac5b70d4da3804adb93b68693853a1275db21bb5287fff9bbf4a1cf8b79086
Method 17_Position 10_00159 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00159 LC.hys,81587,30b1b179a6d2f886c678fcb42460ba7d1923502c50a2b22b14767752a6fd64d1
Method 17_Position 10_00160 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00160 LC.hys,81587,14011cfdf7c17305bb1b320fed3ba4ba132b493368ee4c907c5082dbd6002149
Method 17_Position 10_00161 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00161 LC.hys,81587,8038bd356bb6ea906a5c49629959a132b68fce98f5f8ebd5a3512b2e0a680f3e
Method 17_Position 10_00162 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00162 LC.hys,81587,30b56ae877e90052397e1c47e4ef973a2c3efc322dae326accd70e32ee6bf787
Method 17_Position 10_00163 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00163 LC.hys,81587,c6b522571473e47af2cec81b0792a943f678c51fbaff494234fff1583907c933
Method 17_Position 10_00164 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00164 LC.hys,81587,2df941f2317ca582ce629bbeb5edc23269cf10cf5364c4d88a954f76e5d57328
Method 17_Position 10_00165 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00165 LC.hys,81587,edcb3531296a7791201dce2a9fa6983a60626030473dd339130fa9b0ab47825f
Method 17_Position 10_00166 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00166 LC.hys,81587,8d9d4f377d1be6c5bd223e4fc1d28448a77ad9da8aa39d7fc6fc5ba8585bc268
Method 17_Position 10_00167 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00167 LC.hys,81587,729f1a454e826265074745cc2fc5e4ca41690deca56ac834d227e22131cc3496
Method 17_Position 10_00168 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00168 LC.hys,81587,7b998a37caf0b3a1d1c355657f58121a3cb83895f58b4d05d3cf6d029c997a5b
Method 17_Position 10_00169 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00169 LC.hys,81587,3913e73e27c87ff0f5d6913d4dd08b0106dcb79b5f5ed5dc7a45f0e94259406b
Method 17_Position 10_00170 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00170 LC.hys,81587,4c267550279222e10779616ede4512b639c6a2d9cf67752c056185b00bc4d775
Method 17_Position 10_00171 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00171 LC.hys,81587,e244a3bdf991182f845dc43e7ffb0ae5277a79ccee92ab61b4d9144f8c8cbc83
Method 17_Position 10_00172 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00172 LC.hys,81587,2423c952c0505d9cc7b81689453b2bed9ad506597674a1b7df9837e986483c42
Method 17_Position 10_00173 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00173 LC.hys,81587,a1c13a92422de5e458ef447ba50803bf659724c47326d834c253783770e46c10
Method 17_Position 10_00174 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00174 LC.hys,81587,2248996c632a01389fdc56fa90eae3c92c268a5ca30b6e292b4b8d48e43532c6
Method 17_Position 10_00175 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00175 LC.hys,81587,54f1d819c69eac55d57168cc29d850abb80454cfb09e7232517b844d47a03bad
Method 17_Position 10_00176 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00176 LC.hys,81587,a55d33b74a2f92d48341ea6d7c4007ca3ff3662268e1854a42b70c9e68b9490d
Method 17_Position 10_00177 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00177 LC.hys,81587,3a6e2fd0fbb874e786d2a0e737d603d9200d3cdd7c368eb697323878ac809c5a
Method 17_Position 10_00178 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00178 LC.hys,81587,97081a781f49fd863e74c262ab7081ebc7a1b00d2b11c5a2cb40e2e46e0ce464
Method 17_Position 10_00179 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00179 LC.hys,81587,a59d1059f453376b5669ecc5eaae81bd70080ae018bd09c63448a50f63c37db2
Method 17_Position 10_00180 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00180 LC.hys,81587,1b722516873ec29871188a47b4fb47d3857513683528bbb9ea0aefc2de3a3369
Method 17_Position 10_00181 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00181 LC.hys,81587,1633bdb503b79d92fe9944e463903bfdcb59386ce0006588596685ddac045433
Method 17_Position 10_00182 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00182 LC.hys,81587,aa64d7d756dc01fbfd22bf09b169174319d017db6cde2b985f6c511e412eb81e
Method 17_Position 10_00183 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00183 LC.hys,81587,3b152f970c2b5c4b187e401817b5c335543ff222c76c52c76653cf5c9c8335f3
Method 17_Position 10_00184 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00184 LC.hys,81587,e72a9a84edca76ae5183ccdfc6723e653b75b124185b594502c0684702af9520
Method 17_Position 10_00185 LC.hys,data/raw/ti980_hys/Method 17_Position 10_00185 LC.hys,81587,c8cd7c30d9491c5f6719b60d736cbbd33d97e6294794c6e39da4e1e8693c0a64
